Unnamed: 0,0,Unnamed: 0,Forecasted Load,Actual Load,Unnamed: 0,Solar,Wind Offshore,Wind Onshore
2023-01-01 00:00:00+01:00,-4.39,2023-01-01 00:00:00+01:00,8360.0,7547.0,2023-01-01 00:00:00+01:00,0.0,2165.0,2145.0
2023-01-01 01:00:00+01:00,-1.75,2023-01-01 00:15:00+01:00,8220.0,7420.0,2023-01-01 01:00:00+01:00,0.0,2165.0,2135.0
2023-01-01 02:00:00+01:00,-1.46,2023-01-01 00:30:00+01:00,8146.0,7300.0,2023-01-01 02:00:00+01:00,0.0,2165.0,2109.0
2023-01-01 03:00:00+01:00,-5.27,2023-01-01 00:45:00+01:00,7979.0,7247.0,2023-01-01 03:00:00+01:00,0.0,2166.0,2050.0
2023-01-01 04:00:00+01:00,-4.41,2023-01-01 01:00:00+01:00,7791.0,7224.0,2023-01-01 04:00:00+01:00,0.0,2165.0,1937.0
2023-01-01 05:00:00+01:00,-5.4,2023-01-01 01:15:00+01:00,7696.0,7104.0,2023-01-01 05:00:00+01:00,0.0,2164.0,1837.0
2023-01-01 06:00:00+01:00,-4.69,2023-01-01 01:30:00+01:00,7578.0,7057.0,2023-01-01 06:00:00+01:00,0.0,2163.0,1765.0
2023-01-01 07:00:00+01:00,-1.31,2023-01-01 01:45:00+01:00,7507.0,6947.0,2023-01-01 07:00:00+01:00,0.0,2163.0,1758.0
2023-01-01 08:00:00+01:00,-1.57,2023-01-01 02:00:00+01:00,7403.0,6896.0,2023-01-01 08:00:00+01:00,1.0,2162.0,1779.0
2023-01-01 09:00:00+01:00,-1.03,2023-01-01 02:15:00+01:00,7319.0,6843.0,2023-01-01 09:00:00+01:00,69.0,2157.0,1808.0
2023-01-01 10:00:00+01:00,-0.23,2023-01-01 02:30:00+01:00,7283.0,6781.0,2023-01-01 10:00:00+01:00,237.0,2150.0,1828.0
2023-01-01 11:00:00+01:00,-0.74,2023-01-01 02:45:00+01:00,7258.0,6761.0,2023-01-01 11:00:00+01:00,342.0,2141.0,1775.0
2023-01-01 12:00:00+01:00,-0.57,2023-01-01 03:00:00+01:00,7144.0,6671.0,2023-01-01 12:00:00+01:00,325.0,2128.0,1695.0
2023-01-01 13:00:00+01:00,-0.12,2023-01-01 03:15:00+01:00,7056.0,6576.0,2023-01-01 13:00:00+01:00,248.0,2100.0,1577.0
2023-01-01 14:00:00+01:00,0.85,2023-01-01 03:30:00+01:00,7027.0,6639.0,2023-01-01 14:00:00+01:00,130.0,2055.0,1422.0
2023-01-01 15:00:00+01:00,23.5,2023-01-01 03:45:00+01:00,7047.0,6468.0,2023-01-01 15:00:00+01:00,60.0,2021.0,1245.0
2023-01-01 16:00:00+01:00,36.54,2023-01-01 04:00:00+01:00,6930.0,6433.0,2023-01-01 16:00:00+01:00,10.0,1956.0,1074.0
2023-01-01 17:00:00+01:00,46.03,2023-01-01 04:15:00+01:00,6934.0,6437.0,2023-01-01 17:00:00+01:00,0.0,1806.0,1037.0
2023-01-01 18:00:00+01:00,36.64,2023-01-01 04:30:00+01:00,6945.0,6440.0,2023-01-01 18:00:00+01:00,0.0,1633.0,996.0
2023-01-01 19:00:00+01:00,54.95,2023-01-01 04:45:00+01:00,6955.0,6413.0,2023-01-01 19:00:00+01:00,0.0,1536.0,938.0
2023-01-01 20:00:00+01:00,45.83,2023-01-01 05:00:00+01:00,6919.0,6491.0,2023-01-01 20:00:00+01:00,0.0,1437.0,922.0
2023-01-01 21:00:00+01:00,36.57,2023-01-01 05:15:00+01:00,6896.0,6435.0,2023-01-01 21:00:00+01:00,0.0,1368.0,921.0
2023-01-01 22:00:00+01:00,45.96,2023-01-01 05:30:00+01:00,6892.0,6459.0,2023-01-01 22:00:00+01:00,0.0,1292.0,878.0
2023-01-01 23:00:00+01:00,35.0,2023-01-01 05:45:00+01:00,6939.0,6472.0,2023-01-01 23:00:00+01:00,0.0,1225.0,839.0
2023-01-02 00:00:00+01:00,69.92,2023-01-01 06:00:00+01:00,6914.0,6596.0,2023-01-02 00:00:00+01:00,0.0,891.0,1596.0
2023-01-02 01:00:00+01:00,59.14,2023-01-01 06:15:00+01:00,6959.0,6655.0,2023-01-02 01:00:00+01:00,0.0,999.0,1699.0
2023-01-02 02:00:00+01:00,52.93,2023-01-01 06:30:00+01:00,7009.0,6645.0,2023-01-02 02:00:00+01:00,0.0,984.0,1727.0
2023-01-02 03:00:00+01:00,42.59,2023-01-01 06:45:00+01:00,7041.0,6640.0,2023-01-02 03:00:00+01:00,0.0,968.0,1726.0
2023-01-02 04:00:00+01:00,50.08,2023-01-01 07:00:00+01:00,6817.0,6645.0,2023-01-02 04:00:00+01:00,0.0,849.0,1653.0
2023-01-02 05:00:00+01:00,69.72,2023-01-01 07:15:00+01:00,6905.0,6698.0,2023-01-02 05:00:00+01:00,0.0,833.0,1505.0
2023-01-02 06:00:00+01:00,105.08,2023-01-01 07:30:00+01:00,6976.0,6745.0,2023-01-02 06:00:00+01:00,0.0,805.0,1339.0
2023-01-02 07:00:00+01:00,140.64,2023-01-01 07:45:00+01:00,7018.0,6776.0,2023-01-02 07:00:00+01:00,0.0,823.0,1114.0
2023-01-02 08:00:00+01:00,151.89,2023-01-01 08:00:00+01:00,6903.0,6813.0,2023-01-02 08:00:00+01:00,1.0,759.0,889.0
2023-01-02 09:00:00+01:00,158.84,2023-01-01 08:15:00+01:00,6995.0,6845.0,2023-01-02 09:00:00+01:00,28.0,708.0,747.0
2023-01-02 10:00:00+01:00,145.61,2023-01-01 08:30:00+01:00,7047.0,6838.0,2023-01-02 10:00:00+01:00,91.0,665.0,708.0
2023-01-02 11:00:00+01:00,143.35,2023-01-01 08:45:00+01:00,7081.0,6816.0,2023-01-02 11:00:00+01:00,157.0,695.0,721.0
2023-01-02 12:00:00+01:00,144.38,2023-01-01 09:00:00+01:00,7034.0,6946.0,2023-01-02 12:00:00+01:00,219.0,771.0,781.0
2023-01-02 13:00:00+01:00,143.76,2023-01-01 09:15:00+01:00,7130.0,6940.0,2023-01-02 13:00:00+01:00,276.0,836.0,834.0
2023-01-02 14:00:00+01:00,148.2,2023-01-01 09:30:00+01:00,7198.0,7052.0,2023-01-02 14:00:00+01:00,286.0,848.0,844.0
2023-01-02 15:00:00+01:00,155.34,2023-01-01 09:45:00+01:00,7264.0,7094.0,2023-01-02 15:00:00+01:00,150.0,822.0,879.0
2023-01-02 16:00:00+01:00,163.3,2023-01-01 10:00:00+01:00,7278.0,7238.0,2023-01-02 16:00:00+01:00,22.0,764.0,952.0
2023-01-02 17:00:00+01:00,175.81,2023-01-01 10:15:00+01:00,7324.0,7271.0,2023-01-02 17:00:00+01:00,0.0,685.0,977.0
2023-01-02 18:00:00+01:00,174.74,2023-01-01 10:30:00+01:00,7369.0,7396.0,2023-01-02 18:00:00+01:00,0.0,604.0,978.0
2023-01-02 19:00:00+01:00,166.45,2023-01-01 10:45:00+01:00,7397.0,7464.0,2023-01-02 19:00:00+01:00,0.0,539.0,1009.0
2023-01-02 20:00:00+01:00,153.0,2023-01-01 11:00:00+01:00,7549.0,7677.0,2023-01-02 20:00:00+01:00,0.0,489.0,1033.0
2023-01-02 21:00:00+01:00,141.67,2023-01-01 11:15:00+01:00,7566.0,7866.0,2023-01-02 21:00:00+01:00,0.0,448.0,1041.0
2023-01-02 22:00:00+01:00,134.91,2023-01-01 11:30:00+01:00,7593.0,8057.0,2023-01-02 22:00:00+01:00,0.0,447.0,1035.0
2023-01-02 23:00:00+01:00,124.22,2023-01-01 11:45:00+01:00,7609.0,8167.0,2023-01-02 23:00:00+01:00,0.0,490.0,996.0
2023-01-03 00:00:00+01:00,130.01,2023-01-01 12:00:00+01:00,7793.0,7989.0,2023-01-03 00:00:00+01:00,0.0,384.0,640.0
2023-01-03 01:00:00+01:00,120.0,2023-01-01 12:15:00+01:00,7769.0,8140.0,2023-01-03 01:00:00+01:00,0.0,348.0,579.0
2023-01-03 02:00:00+01:00,118.76,2023-01-01 12:30:00+01:00,7756.0,7777.0,2023-01-03 02:00:00+01:00,0.0,386.0,581.0
2023-01-03 03:00:00+01:00,115.0,2023-01-01 12:45:00+01:00,7729.0,7649.0,2023-01-03 03:00:00+01:00,0.0,544.0,652.0
2023-01-03 04:00:00+01:00,113.63,2023-01-01 13:00:00+01:00,7787.0,7674.0,2023-01-03 04:00:00+01:00,0.0,792.0,776.0
2023-01-03 05:00:00+01:00,116.27,2023-01-01 13:15:00+01:00,7757.0,7560.0,2023-01-03 05:00:00+01:00,0.0,1130.0,913.0
2023-01-03 06:00:00+01:00,138.92,2023-01-01 13:30:00+01:00,7728.0,7596.0,2023-01-03 06:00:00+01:00,0.0,1435.0,1027.0
2023-01-03 07:00:00+01:00,159.92,2023-01-01 13:45:00+01:00,7659.0,7567.0,2023-01-03 07:00:00+01:00,0.0,1684.0,1114.0
2023-01-03 08:00:00+01:00,169.17,2023-01-01 14:00:00+01:00,7636.0,7769.0,2023-01-03 08:00:00+01:00,2.0,1876.0,1184.0
2023-01-03 09:00:00+01:00,171.18,2023-01-01 14:15:00+01:00,7658.0,7794.0,2023-01-03 09:00:00+01:00,132.0,2004.0,1241.0
2023-01-03 10:00:00+01:00,168.57,2023-01-01 14:30:00+01:00,7658.0,7695.0,2023-01-03 10:00:00+01:00,439.0,2086.0,1307.0
2023-01-03 11:00:00+01:00,169.49,2023-01-01 14:45:00+01:00,7614.0,7558.0,2023-01-03 11:00:00+01:00,773.0,2121.0,1409.0
2023-01-03 12:00:00+01:00,164.5,2023-01-01 15:00:00+01:00,7677.0,7514.0,2023-01-03 12:00:00+01:00,1017.0,2145.0,1501.0
2023-01-03 13:00:00+01:00,160.91,2023-01-01 15:15:00+01:00,7679.0,7474.0,2023-01-03 13:00:00+01:00,1046.0,2160.0,1562.0
2023-01-03 14:00:00+01:00,163.06,2023-01-01 15:30:00+01:00,7686.0,7453.0,2023-01-03 14:00:00+01:00,831.0,2166.0,1641.0
2023-01-03 15:00:00+01:00,166.64,2023-01-01 15:45:00+01:00,7699.0,7442.0,2023-01-03 15:00:00+01:00,428.0,2166.0,1696.0
2023-01-03 16:00:00+01:00,166.64,2023-01-01 16:00:00+01:00,7699.0,7563.0,2023-01-03 16:00:00+01:00,54.0,2166.0,1738.0
2023-01-03 17:00:00+01:00,170.95,2023-01-01 16:15:00+01:00,7751.0,7674.0,2023-01-03 17:00:00+01:00,0.0,2166.0,1820.0
2023-01-03 18:00:00+01:00,168.97,2023-01-01 16:30:00+01:00,7804.0,7780.0,2023-01-03 18:00:00+01:00,0.0,2166.0,1925.0
2023-01-03 19:00:00+01:00,160.99,2023-01-01 16:45:00+01:00,7916.0,8022.0,2023-01-03 19:00:00+01:00,0.0,2166.0,2043.0
2023-01-03 20:00:00+01:00,149.62,2023-01-01 17:00:00+01:00,8067.0,8098.0,2023-01-03 20:00:00+01:00,0.0,2162.0,2130.0
2023-01-03 21:00:00+01:00,131.04,2023-01-01 17:15:00+01:00,8218.0,8094.0,2023-01-03 21:00:00+01:00,0.0,2155.0,2212.0
2023-01-03 22:00:00+01:00,114.69,2023-01-01 17:30:00+01:00,8321.0,8210.0,2023-01-03 22:00:00+01:00,0.0,2165.0,2277.0
2023-01-03 23:00:00+01:00,93.76,2023-01-01 17:45:00+01:00,8349.0,8240.0,2023-01-03 23:00:00+01:00,0.0,2167.0,2318.0
2023-01-04 00:00:00+01:00,80.17,2023-01-01 18:00:00+01:00,8446.0,8326.0,2023-01-04 00:00:00+01:00,0.0,2167.0,2319.0
2023-01-04 01:00:00+01:00,69.32,2023-01-01 18:15:00+01:00,8439.0,8289.0,2023-01-04 01:00:00+01:00,0.0,2167.0,2310.0
2023-01-04 02:00:00+01:00,39.58,2023-01-01 18:30:00+01:00,8415.0,8339.0,2023-01-04 02:00:00+01:00,0.0,2167.0,2267.0
2023-01-04 03:00:00+01:00,2.62,2023-01-01 18:45:00+01:00,8366.0,8405.0,2023-01-04 03:00:00+01:00,0.0,2166.0,2218.0
2023-01-04 04:00:00+01:00,0.85,2023-01-01 19:00:00+01:00,8371.0,8284.0,2023-01-04 04:00:00+01:00,0.0,2166.0,2179.0
2023-01-04 05:00:00+01:00,11.02,2023-01-01 19:15:00+01:00,8291.0,8142.0,2023-01-04 05:00:00+01:00,0.0,2167.0,2175.0
2023-01-04 06:00:00+01:00,61.03,2023-01-01 19:30:00+01:00,8237.0,8034.0,2023-01-04 06:00:00+01:00,0.0,2166.0,2183.0
2023-01-04 07:00:00+01:00,94.6,2023-01-01 19:45:00+01:00,8186.0,8124.0,2023-01-04 07:00:00+01:00,0.0,2166.0,2175.0
2023-01-04 08:00:00+01:00,134.16,2023-01-01 20:00:00+01:00,8128.0,8055.0,2023-01-04 08:00:00+01:00,0.0,2166.0,2171.0
2023-01-04 09:00:00+01:00,129.64,2023-01-01 20:15:00+01:00,8064.0,8011.0,2023-01-04 09:00:00+01:00,18.0,2166.0,2167.0
2023-01-04 10:00:00+01:00,120.7,2023-01-01 20:30:00+01:00,8014.0,7983.0,2023-01-04 10:00:00+01:00,55.0,2166.0,2154.0
2023-01-04 11:00:00+01:00,100.24,2023-01-01 20:45:00+01:00,7965.0,8001.0,2023-01-04 11:00:00+01:00,100.0,2166.0,2141.0
2023-01-04 12:00:00+01:00,105.03,2023-01-01 21:00:00+01:00,7935.0,7907.0,2023-01-04 12:00:00+01:00,140.0,2166.0,2130.0
2023-01-04 13:00:00+01:00,106.0,2023-01-01 21:15:00+01:00,7910.0,7784.0,2023-01-04 13:00:00+01:00,154.0,2166.0,2127.0
2023-01-04 14:00:00+01:00,105.07,2023-01-01 21:30:00+01:00,7831.0,7778.0,2023-01-04 14:00:00+01:00,133.0,2166.0,2106.0
2023-01-04 15:00:00+01:00,103.9,2023-01-01 21:45:00+01:00,7754.0,7637.0,2023-01-04 15:00:00+01:00,71.0,2166.0,2071.0
2023-01-04 16:00:00+01:00,107.98,2023-01-01 22:00:00+01:00,8059.0,7721.0,2023-01-04 16:00:00+01:00,13.0,2166.0,2055.0
2023-01-04 17:00:00+01:00,122.35,2023-01-01 22:15:00+01:00,8097.0,7943.0,2023-01-04 17:00:00+01:00,0.0,2166.0,2058.0
2023-01-04 18:00:00+01:00,139.93,2023-01-01 22:30:00+01:00,8099.0,7789.0,2023-01-04 18:00:00+01:00,0.0,2166.0,2043.0
2023-01-04 19:00:00+01:00,129.49,2023-01-01 22:45:00+01:00,8023.0,7575.0,2023-01-04 19:00:00+01:00,0.0,2165.0,2069.0
2023-01-04 20:00:00+01:00,105.89,2023-01-01 23:00:00+01:00,8272.0,7633.0,2023-01-04 20:00:00+01:00,0.0,2166.0,2150.0
2023-01-04 21:00:00+01:00,90.61,2023-01-01 23:15:00+01:00,8184.0,7546.0,2023-01-04 21:00:00+01:00,0.0,2166.0,2201.0
2023-01-04 22:00:00+01:00,87.92,2023-01-01 23:30:00+01:00,8071.0,7601.0,2023-01-04 22:00:00+01:00,0.0,2166.0,2209.0
2023-01-04 23:00:00+01:00,78.19,2023-01-01 23:45:00+01:00,7963.0,7485.0,2023-01-04 23:00:00+01:00,0.0,2166.0,2166.0
2023-01-05 00:00:00+01:00,34.78,2023-01-02 00:00:00+01:00,7814.0,7446.0,2023-01-05 00:00:00+01:00,0.0,2165.0,2014.0
2023-01-05 01:00:00+01:00,31.42,2023-01-02 00:15:00+01:00,7719.0,7176.0,2023-01-05 01:00:00+01:00,0.0,2164.0,1970.0
2023-01-05 02:00:00+01:00,33.1,2023-01-02 00:30:00+01:00,7604.0,7080.0,2023-01-05 02:00:00+01:00,0.0,2162.0,1914.0
2023-01-05 03:00:00+01:00,14.56,2023-01-02 00:45:00+01:00,7511.0,7035.0,2023-01-05 03:00:00+01:00,0.0,2158.0,1842.0
2023-01-05 04:00:00+01:00,22.19,2023-01-02 01:00:00+01:00,7777.0,6886.0,2023-01-05 04:00:00+01:00,0.0,2148.0,1766.0
2023-01-05 05:00:00+01:00,41.2,2023-01-02 01:15:00+01:00,7643.0,6707.0,2023-01-05 05:00:00+01:00,0.0,2117.0,1674.0
2023-01-05 06:00:00+01:00,78.53,2023-01-02 01:30:00+01:00,7563.0,6614.0,2023-01-05 06:00:00+01:00,0.0,2055.0,1538.0
2023-01-05 07:00:00+01:00,127.98,2023-01-02 01:45:00+01:00,7519.0,6514.0,2023-01-05 07:00:00+01:00,0.0,1916.0,1397.0
2023-01-05 08:00:00+01:00,141.02,2023-01-02 02:00:00+01:00,7393.0,6289.0,2023-01-05 08:00:00+01:00,2.0,1728.0,1272.0
2023-01-05 09:00:00+01:00,147.18,2023-01-02 02:15:00+01:00,7328.0,6255.0,2023-01-05 09:00:00+01:00,117.0,1526.0,1134.0
2023-01-05 10:00:00+01:00,149.81,2023-01-02 02:30:00+01:00,7278.0,6203.0,2023-01-05 10:00:00+01:00,369.0,1333.0,1004.0
2023-01-05 11:00:00+01:00,147.46,2023-01-02 02:45:00+01:00,7205.0,6143.0,2023-01-05 11:00:00+01:00,547.0,1159.0,925.0
2023-01-05 12:00:00+01:00,143.17,2023-01-02 03:00:00+01:00,7153.0,6206.0,2023-01-05 12:00:00+01:00,580.0,1019.0,876.0
2023-01-05 13:00:00+01:00,143.79,2023-01-02 03:15:00+01:00,7178.0,6212.0,2023-01-05 13:00:00+01:00,468.0,998.0,791.0
2023-01-05 14:00:00+01:00,151.03,2023-01-02 03:30:00+01:00,7198.0,6203.0,2023-01-05 14:00:00+01:00,308.0,985.0,673.0
2023-01-05 15:00:00+01:00,159.48,2023-01-02 03:45:00+01:00,7249.0,6180.0,2023-01-05 15:00:00+01:00,156.0,1072.0,600.0
2023-01-05 16:00:00+01:00,172.73,2023-01-02 04:00:00+01:00,7270.0,6225.0,2023-01-05 16:00:00+01:00,26.0,1383.0,654.0
2023-01-05 17:00:00+01:00,182.34,2023-01-02 04:15:00+01:00,7247.0,6289.0,2023-01-05 17:00:00+01:00,0.0,1700.0,770.0
2023-01-05 18:00:00+01:00,194.67,2023-01-02 04:30:00+01:00,7337.0,6317.0,2023-01-05 18:00:00+01:00,0.0,1932.0,892.0
2023-01-05 19:00:00+01:00,177.98,2023-01-02 04:45:00+01:00,7351.0,6413.0,2023-01-05 19:00:00+01:00,0.0,2032.0,970.0
2023-01-05 20:00:00+01:00,163.99,2023-01-02 05:00:00+01:00,7488.0,6582.0,2023-01-05 20:00:00+01:00,0.0,2084.0,1007.0
2023-01-05 21:00:00+01:00,152.0,2023-01-02 05:15:00+01:00,7553.0,6746.0,2023-01-05 21:00:00+01:00,0.0,2107.0,1028.0
2023-01-05 22:00:00+01:00,144.64,2023-01-02 05:30:00+01:00,7687.0,6739.0,2023-01-05 22:00:00+01:00,0.0,2118.0,1045.0
2023-01-05 23:00:00+01:00,127.0,2023-01-02 05:45:00+01:00,7845.0,6784.0,2023-01-05 23:00:00+01:00,0.0,2125.0,1064.0
2023-01-06 00:00:00+01:00,107.21,2023-01-02 06:00:00+01:00,8109.0,7055.0,2023-01-06 00:00:00+01:00,0.0,2157.0,1616.0
2023-01-06 01:00:00+01:00,101.1,2023-01-02 06:15:00+01:00,8297.0,7517.0,2023-01-06 01:00:00+01:00,0.0,2163.0,1702.0
2023-01-06 02:00:00+01:00,96.73,2023-01-02 06:30:00+01:00,8463.0,7671.0,2023-01-06 02:00:00+01:00,0.0,2166.0,1818.0
2023-01-06 03:00:00+01:00,81.37,2023-01-02 06:45:00+01:00,8666.0,7748.0,2023-01-06 03:00:00+01:00,0.0,2166.0,1956.0
2023-01-06 04:00:00+01:00,75.64,2023-01-02 07:00:00+01:00,8857.0,7649.0,2023-01-06 04:00:00+01:00,0.0,2166.0,2082.0
2023-01-06 05:00:00+01:00,80.06,2023-01-02 07:15:00+01:00,9032.0,7750.0,2023-01-06 05:00:00+01:00,0.0,2166.0,2195.0
2023-01-06 06:00:00+01:00,97.25,2023-01-02 07:30:00+01:00,9176.0,8049.0,2023-01-06 06:00:00+01:00,0.0,2162.0,2293.0
2023-01-06 07:00:00+01:00,107.11,2023-01-02 07:45:00+01:00,9276.0,8048.0,2023-01-06 07:00:00+01:00,0.0,2114.0,2309.0
2023-01-06 08:00:00+01:00,122.94,2023-01-02 08:00:00+01:00,9596.0,8370.0,2023-01-06 08:00:00+01:00,1.0,1916.0,2209.0
2023-01-06 09:00:00+01:00,152.77,2023-01-02 08:15:00+01:00,9701.0,8728.0,2023-01-06 09:00:00+01:00,53.0,1557.0,2024.0
2023-01-06 10:00:00+01:00,158.39,2023-01-02 08:30:00+01:00,9736.0,8647.0,2023-01-06 10:00:00+01:00,167.0,1297.0,1798.0
2023-01-06 11:00:00+01:00,144.18,2023-01-02 08:45:00+01:00,9793.0,8635.0,2023-01-06 11:00:00+01:00,318.0,1153.0,1603.0
2023-01-06 12:00:00+01:00,126.89,2023-01-02 09:00:00+01:00,9664.0,8717.0,2023-01-06 12:00:00+01:00,448.0,1050.0,1411.0
2023-01-06 13:00:00+01:00,120.05,2023-01-02 09:15:00+01:00,9686.0,8945.0,2023-01-06 13:00:00+01:00,508.0,982.0,1211.0
2023-01-06 14:00:00+01:00,134.84,2023-01-02 09:30:00+01:00,9681.0,9033.0,2023-01-06 14:00:00+01:00,435.0,948.0,1055.0
2023-01-06 15:00:00+01:00,144.04,2023-01-02 09:45:00+01:00,9693.0,9155.0,2023-01-06 15:00:00+01:00,239.0,934.0,941.0
2023-01-06 16:00:00+01:00,140.12,2023-01-02 10:00:00+01:00,9646.0,9250.0,2023-01-06 16:00:00+01:00,46.0,970.0,895.0
2023-01-06 17:00:00+01:00,155.93,2023-01-02 10:15:00+01:00,9653.0,9226.0,2023-01-06 17:00:00+01:00,0.0,1105.0,993.0
2023-01-06 18:00:00+01:00,163.5,2023-01-02 10:30:00+01:00,9657.0,9297.0,2023-01-06 18:00:00+01:00,0.0,1386.0,1162.0
2023-01-06 19:00:00+01:00,146.74,2023-01-02 10:45:00+01:00,9661.0,9342.0,2023-01-06 19:00:00+01:00,0.0,1624.0,1362.0
2023-01-06 20:00:00+01:00,139.39,2023-01-02 11:00:00+01:00,9670.0,9534.0,2023-01-06 20:00:00+01:00,0.0,1786.0,1551.0
2023-01-06 21:00:00+01:00,131.89,2023-01-02 11:15:00+01:00,9758.0,9530.0,2023-01-06 21:00:00+01:00,0.0,1920.0,1679.0
2023-01-06 22:00:00+01:00,129.94,2023-01-02 11:30:00+01:00,9796.0,9602.0,2023-01-06 22:00:00+01:00,0.0,2014.0,1775.0
2023-01-06 23:00:00+01:00,121.34,2023-01-02 11:45:00+01:00,9832.0,9672.0,2023-01-06 23:00:00+01:00,0.0,2085.0,1820.0
2023-01-07 00:00:00+01:00,97.3,2023-01-02 12:00:00+01:00,9808.0,9632.0,2023-01-07 00:00:00+01:00,0.0,2135.0,1546.0
2023-01-07 01:00:00+01:00,98.12,2023-01-02 12:15:00+01:00,9710.0,9617.0,2023-01-07 01:00:00+01:00,0.0,2129.0,1525.0
2023-01-07 02:00:00+01:00,94.88,2023-01-02 12:30:00+01:00,9764.0,9620.0,2023-01-07 02:00:00+01:00,0.0,2116.0,1522.0
2023-01-07 03:00:00+01:00,78.04,2023-01-02 12:45:00+01:00,9704.0,9543.0,2023-01-07 03:00:00+01:00,0.0,2113.0,1515.0
2023-01-07 04:00:00+01:00,75.43,2023-01-02 13:00:00+01:00,9799.0,9456.0,2023-01-07 04:00:00+01:00,0.0,2116.0,1503.0
2023-01-07 05:00:00+01:00,67.65,2023-01-02 13:15:00+01:00,9753.0,9413.0,2023-01-07 05:00:00+01:00,0.0,2126.0,1511.0
2023-01-07 06:00:00+01:00,74.37,2023-01-02 13:30:00+01:00,9723.0,9414.0,2023-01-07 06:00:00+01:00,0.0,2142.0,1541.0
2023-01-07 07:00:00+01:00,91.14,2023-01-02 13:45:00+01:00,9731.0,9374.0,2023-01-07 07:00:00+01:00,0.0,2158.0,1580.0
2023-01-07 08:00:00+01:00,109.89,2023-01-02 14:00:00+01:00,9715.0,9410.0,2023-01-07 08:00:00+01:00,3.0,2165.0,1633.0
2023-01-07 09:00:00+01:00,112.74,2023-01-02 14:15:00+01:00,9663.0,9419.0,2023-01-07 09:00:00+01:00,222.0,2165.0,1689.0
2023-01-07 10:00:00+01:00,99.63,2023-01-02 14:30:00+01:00,9639.0,9358.0,2023-01-07 10:00:00+01:00,638.0,2166.0,1752.0
2023-01-07 11:00:00+01:00,87.15,2023-01-02 14:45:00+01:00,9584.0,9233.0,2023-01-07 11:00:00+01:00,930.0,2166.0,1778.0
2023-01-07 12:00:00+01:00,87.17,2023-01-02 15:00:00+01:00,9641.0,9277.0,2023-01-07 12:00:00+01:00,1041.0,2165.0,1857.0
2023-01-07 13:00:00+01:00,71.93,2023-01-02 15:15:00+01:00,9664.0,9355.0,2023-01-07 13:00:00+01:00,966.0,2165.0,1987.0
2023-01-07 14:00:00+01:00,89.84,2023-01-02 15:30:00+01:00,9610.0,9354.0,2023-01-07 14:00:00+01:00,716.0,2165.0,2017.0
2023-01-07 15:00:00+01:00,83.27,2023-01-02 15:45:00+01:00,9580.0,9284.0,2023-01-07 15:00:00+01:00,396.0,2166.0,2083.0
2023-01-07 16:00:00+01:00,87.76,2023-01-02 16:00:00+01:00,9606.0,9285.0,2023-01-07 16:00:00+01:00,76.0,2165.0,2158.0
2023-01-07 17:00:00+01:00,98.24,2023-01-02 16:15:00+01:00,9665.0,9328.0,2023-01-07 17:00:00+01:00,0.0,2161.0,2130.0
2023-01-07 18:00:00+01:00,101.46,2023-01-02 16:30:00+01:00,9761.0,9395.0,2023-01-07 18:00:00+01:00,0.0,2156.0,2068.0
2023-01-07 19:00:00+01:00,96.54,2023-01-02 16:45:00+01:00,9951.0,9523.0,2023-01-07 19:00:00+01:00,0.0,2148.0,2031.0
2023-01-07 20:00:00+01:00,89.32,2023-01-02 17:00:00+01:00,10266.0,9752.0,2023-01-07 20:00:00+01:00,0.0,2148.0,1938.0
2023-01-07 21:00:00+01:00,62.98,2023-01-02 17:15:00+01:00,10334.0,9900.0,2023-01-07 21:00:00+01:00,0.0,2151.0,1886.0
2023-01-07 22:00:00+01:00,51.25,2023-01-02 17:30:00+01:00,10436.0,10018.0,2023-01-07 22:00:00+01:00,0.0,2154.0,1882.0
2023-01-07 23:00:00+01:00,38.8,2023-01-02 17:45:00+01:00,10493.0,10146.0,2023-01-07 23:00:00+01:00,0.0,2153.0,1879.0
2023-01-08 00:00:00+01:00,11.4,2023-01-02 18:00:00+01:00,10454.0,10133.0,2023-01-08 00:00:00+01:00,0.0,2146.0,1846.0
2023-01-08 01:00:00+01:00,8.79,2023-01-02 18:15:00+01:00,10395.0,10062.0,2023-01-08 01:00:00+01:00,0.0,2133.0,1739.0
2023-01-08 02:00:00+01:00,8.85,2023-01-02 18:30:00+01:00,10350.0,10047.0,2023-01-08 02:00:00+01:00,0.0,2119.0,1661.0
2023-01-08 03:00:00+01:00,3.14,2023-01-02 18:45:00+01:00,10323.0,9993.0,2023-01-08 03:00:00+01:00,0.0,2102.0,1619.0
2023-01-08 04:00:00+01:00,-1.45,2023-01-02 19:00:00+01:00,10080.0,9835.0,2023-01-08 04:00:00+01:00,0.0,2099.0,1615.0
2023-01-08 05:00:00+01:00,4.09,2023-01-02 19:15:00+01:00,9965.0,9639.0,2023-01-08 05:00:00+01:00,0.0,2117.0,1606.0
2023-01-08 06:00:00+01:00,8.11,2023-01-02 19:30:00+01:00,9877.0,9569.0,2023-01-08 06:00:00+01:00,0.0,2134.0,1623.0
2023-01-08 07:00:00+01:00,13.58,2023-01-02 19:45:00+01:00,9729.0,9532.0,2023-01-08 07:00:00+01:00,0.0,2139.0,1677.0
2023-01-08 08:00:00+01:00,50.0,2023-01-02 20:00:00+01:00,9676.0,9384.0,2023-01-08 08:00:00+01:00,4.0,2147.0,1719.0
